survey_year,canonical_variable,canonical_axis,official_source,source_type,provenance,period,geography,definition_evidence,unit_evidence,sample,methodology,limitations,license,raw_variable,code_values,weight_variable,confidence,status
2011,decision_timing_raw,SEARCH,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문5 한국여행 결정 시점 원자료,months,UNKNOWN,year-specific official respondent codebook,"raw field identified; numeric range and missing representation pending",UNKNOWN,mq5,"원자료(개월)",UNKNOWN,HIGH,RAW_FIELD_VERIFIED_RANGE_PENDING
2011,alternative_country_consideration,COMPETITIVE_DESTINATION,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문6 여행전 다른 국가 방문 검토 여부,binary/category,UNKNOWN,year-specific official respondent codebook,"construct is destination consideration before selection; not an observed substitution behavior",UNKNOWN,q6,"1 여행 계획시 처음부터 한국을 목적지로 선정;2 다른 국가와 비교하여 최종적으로 한국을 목적지로 선정;9 무응답",UNKNOWN,HIGH,FIELD_LEVEL_VERIFIED
2011,alternative_country_considered,COMPETITIVE_DESTINATION,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문6 여행전 방문 검토 국가1,country code,UNKNOWN,year-specific official respondent codebook,"same-year country codes preserved; universe is presumably those comparing destinations but exact skip logic is not directly exposed and remains UNKNOWN",UNKNOWN,q6a1,"1 일본;2 중국;3 홍콩;4 싱가포르;5 대만;6 호주;7 태국;8 미국;9 캐나다;10 영국;11 독일;12 프랑스;13 러시아;65 인도;995 말레이시아;996 중동;997 기타;999 모름/무응답",UNKNOWN,HIGH,FIELD_LEVEL_VERIFIED_UNIVERSE_PENDING
2011,visit_purpose,WHY,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문7 방한 목적,category,UNKNOWN,year-specific official respondent codebook,"single/multiple response mechanics and exact universe require questionnaire/user-guide verification",UNKNOWN,q7,"1 여가·위락·개별휴가;2 건강 및 치료;3 종교 및 순례;4 쇼핑;5 친구·친지 방문;6 사업 또는 전문 활동;7 교육;8 기타;99 모름/무응답",UNKNOWN,HIGH,FIELD_LEVEL_VERIFIED_RESPONSE_MECHANICS_PENDING
2011,travel_motivation_first,WHY,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문7-1 여행동기 1순위,category,UNKNOWN,year-specific official respondent codebook,"retrieved same-year codebook exposes a large coded list; only directly visible codes are registered here; rankings 2/3 use q7a2/q7a3 but their full response mechanics are not inferred",UNKNOWN,q7a1,"1 자연풍경;2 쇼핑;3 역사/문화유적;4 음식/미식탐방;5 휴양/휴식;6 유흥/놀이시설;7 패션·유행 등 세련된 문화;8 기후/뚜렷한 사계절;9 경제적인 여행비용;10 거리;11 안전;12 숙박시설/편리한 교통;13 드라마/영화 촬영지 방문·한류스타 팬미팅 경험;14 치료;15 이·미용 서비스;16 여행 가능한 여가시간;18 스포츠;20 경제발전;21 교육;22 비즈니스;23 가족 및 친지방문;24 주위 추천;25 경유;26 한국사람들이 좋다;27 종교;28 비자관련;29 언어;30 공연·민속행사·축제 참가 및 관람;97 기타;99 모름/무응답",UNKNOWN,HIGH,FIELD_LEVEL_VERIFIED_VISIBLE_CODES
2011,visited_regions,DO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문11 한국여행방문지 16개 시도,region code,UNKNOWN,year-specific official respondent codebook,"field family yq11a01~yq11a99 is exposed; exact array semantics and whether each raw variable is a slot/dummy require full codebook/raw inspection",UNKNOWN,yq11a01~yq11a99,"1 서울;2 부산;3 대구;4 인천;5 광주;6 대전;7 울산;8 경기;9 강원;10 충북;11 충남;12 전북;13 전남;14 경북;15 경남;16 제주;97 기타;99 없다/모름/무응답",UNKNOWN,HIGH,FIELD_FAMILY_CODES_VERIFIED_ARRAY_SEMANTICS_PENDING
2011,visited_region_group,DO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문11 한국여행방문지 권역별,region group code,UNKNOWN,year-specific official respondent codebook,"derived/grouped field family is same-year verified; exact derivation from yq11a fields is not exposed and remains UNKNOWN",UNKNOWN,grp1~grp99,"1 서울;2 인천;3 경기;4 강원;5 충청;6 경상;7 전라;8 제주;9 기타;99 없다/모름/무응답",UNKNOWN,HIGH,DERIVED_FIELD_FAMILY_VERIFIED_FORMULA_PENDING
2011,activity_first,DO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문13-1 한국 방문시 활동 내역 1순위,activity category,UNKNOWN,year-specific official respondent codebook,"same-year field q13a1 and codes are verified; q13a2/q13a3 are additional ranks; exact response universe remains UNKNOWN",UNKNOWN,q13a1,"1 쇼핑;2 식도락 관광;3 온천·스파;4 휴양·휴식;5 미용관광;6 의료관광;7 유흥/오락;8 카지노;9 테마파크;10 스포츠 활동;11 레포츠 활동;12 직업적 스포츠 활동;13 시찰;14 연수·교육·연구;15 미팅·회의·학술대회·박람회 참가;16 업무수행;17 고궁/역사 유적지;18 자연경관 감상;19 공연·민속행사·축제참가;20 박물관·전시관 방문 및 관람;21 시티투어;22 전통문화체험;97 기타;98 없다;99 모름/무응답",UNKNOWN,HIGH,FIELD_LEVEL_VERIFIED
2011,shopping_item_first,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문14-1 쇼핑품목1,item category,UNKNOWN,year-specific official respondent codebook,"same-year item codes verified; this is item selection not expenditure amount",UNKNOWN,q14a1,"1 피혁제품;2 실크·섬유류;3 신발류;4 의류;5 향수·화장품;6 보석/악세사리;7 시계;8 인삼·한약재;9 김치;10 식료품;11 주류;12 담배;13 음반·DVD;14 서적·잡지·문구류;15 인형·장난감·게임기;16 전자·전기제품;17 자기·도자기;18 전통민예품·칠기·목각제품;19 스타관련상품;97 기타;98 없다;99 모름/무응답",UNKNOWN,HIGH,FIELD_LEVEL_VERIFIED
2011,shopping_place_first,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14090&cbIdx=1127&streFileNm=d30d1a95-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2011,Korea inbound foreign visitors,문14-2 쇼핑장소1,place category,UNKNOWN,year-specific official respondent codebook,"same-year location codes verified; this does not establish spend amount or visit frequency",UNKNOWN,q14b1,"1 한국내 공항 면세점;2 시내 면세점;3 백화점;4 남대문 시장;5 동대문 시장;6 이태원 시장;7 명동;8 인사동;9 소규모상점;10 할인점(이마트·홈플러스);97 기타;99 모름/무응답",UNKNOWN,HIGH,FIELD_LEVEL_VERIFIED
