survey_year,canonical_variable,canonical_axis,official_source,source_type,provenance,period,geography,definition_evidence,unit_evidence,sample,methodology,limitations,license,raw_variable,code_values,weight_variable,confidence,status
2010,travel_motivation,WHY,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문2-3 여행동기 1~3",category/multiple response,UNKNOWN,year-specific respondent codebook,"multi-response handling and universe require questionnaire confirmation",UNKNOWN,"q2c1;q2c2;q2c3","1 자연풍경;2 쇼핑;3 역사/문화유적;4 음식/미식;5 휴양/휴식;6 유흥/놀이시설;7 패션/유행;8 기후/사계절;9 경제적 여행비용;10 가까운 거리;11 안전;12 숙박시설/편리한 교통;13 한류 관련 경험;14 기타;99 무응답",wt,HIGH,FIELD_LEVEL_VERIFIED_UNIVERSE_PENDING
2010,information_source,SEARCH,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문3 여행 정보 입수 경로 1~3",category/multiple response,UNKNOWN,year-specific respondent codebook,"multi-response treatment requires questionnaire confirmation",UNKNOWN,"q3a1;q3a2;q3a3","1 여행사;2 친지/친구/동료;3 인터넷;4 관광안내서적;5 보도;6 한국기관;7 항공사/호텔;8 기타;9 정보를 얻지 않았다;99 모름",wt,HIGH,FIELD_LEVEL_VERIFIED
2010,stay_length,STAY,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문6 한국 체류 기간",UNKNOWN,UNKNOWN,year-specific respondent codebook,"codebook exposes raw variable but searchable official snippet does not expose unit/coding; 2011 universe expansion means no adjacent-year inference",UNKNOWN,mq6,UNKNOWN,wt,MEDIUM,FIELD_NAME_VERIFIED_UNIT_UNKNOWN
2010,shopping_items,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문13 주요 쇼핑 품목 1~3",category/multiple response,UNKNOWN,year-specific respondent codebook,"historical code frame; longitudinal recode pending",UNKNOWN,"q13a1;q13a2;q13a3","1 피혁제품;2 신발류;3 실크/섬유류;4 의류;5 술;6 담배;7 인삼/한약재;8 김치;9 식료품;10 향수/화장품;11 보석/액세서리;12 시계;13 음반/DVD;14 인형/장난감/게임기;15 전자/전기제품;16 자기/도자기;17 전통민예품;18 서적/잡지/문구;19 스타관련상품;20 기타;98 없다;99 무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2010,shopping_place,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문14 주요 쇼핑 장소 1~3",category/multiple response,UNKNOWN,year-specific respondent codebook,"historical code frame; longitudinal recode pending",UNKNOWN,"q14a1;q14a2;q14a3","1 공항면세점;2 시내면세점;3 백화점;4 남대문시장;5 동대문시장;6 이태원시장;7 명동;8 인사동;9 소규모상점;10 할인점;997 기타;998 없다;999 무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2010,expenditure_total,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문16-0 지출금액($)_원자료; 모든 금액 달러로 통일",USD,UNKNOWN,year-specific respondent codebook,"travel-type-specific totals differ in inclusion rules; do not collapse without basis reconciliation",UNKNOWN,mtzq16,raw monetary value,wt,HIGH,FIELD_LEVEL_VERIFIED
2010,individual_travel_expenditure_total,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"개별여행 지출금액 원자료 총액; 국제항공료/선박료 제외",USD,UNKNOWN,year-specific respondent codebook,"specific to individual travelers; cannot be mechanically pooled with group-tour total",UNKNOWN,mzq16a0,raw monetary value,wt,HIGH,FIELD_LEVEL_VERIFIED_BASIS_EXCLUDES_INTL_TRANSPORT
2010,individual_expenditure_components,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"개별여행 지출 항목별 원자료",USD,UNKNOWN,year-specific respondent codebook,"component universes/missing handling pending raw pass",UNKNOWN,"mzq16a1:mzq16a10","숙박;쇼핑;식음료;한국내교통;오락;한국여행사;문화;운동;기타;국제항공료/선박료",wt,HIGH,FIELD_LEVEL_VERIFIED
2010,group_travel_expenditure_total,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"단체여행 지출금액 원자료 총액",USD,UNKNOWN,year-specific respondent codebook,"basis differs from individual total; exact inclusion reconciliation pending",UNKNOWN,mzq16b0,raw monetary value,wt,HIGH,FIELD_LEVEL_VERIFIED
2010,group_expenditure_components,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"단체여행 지출 항목별 원자료",USD,UNKNOWN,year-specific respondent codebook,"component universe/missing handling pending raw pass",UNKNOWN,"mzq16b1:mzq16b9","거주국여행사 경비;쇼핑;식음료;한국여행사;한국내교통;오락;문화;운동;기타",wt,HIGH,FIELD_LEVEL_VERIFIED
2010,satisfaction_detail,SATISFACTION,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문17-1 한국여행 만족도 세부항목",1-5 Likert,UNKNOWN,year-specific respondent codebook,"9 is unknown/nonresponse; item set is year-specific",UNKNOWN,"q17a1:q17a7","1 매우 불만족;2 불만족;3 보통;4 만족;5 매우 만족;9 모름/무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2010,satisfaction_overall,SATISFACTION,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14089&cbIdx=1127&streFileNm=b4e95833-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2010,Korea inbound foreign visitors,"문17-2 한국여행 전반적 만족도",1-5 Likert,UNKNOWN,year-specific respondent codebook,"same visible scale block; exact questionnaire wording should still be checked before longitudinal equivalence",UNKNOWN,q17b,"1 매우 불만족;2 불만족;3 보통;4 만족;5 매우 만족;9 모름/무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2010,survey_location_regime,METHODOLOGY,https://kto.visitkorea.or.kr/coding/popup/popSearchSummary.jsp,official KTO survey-history page,한국관광공사,2010,Korea inbound foreign visitors,"2010년 제주공항 제외 조사장소 변경; 4월부터 여객터미널 출국장 → 탑승수속 카운터 로비",methodology event,UNKNOWN,official survey-history metadata,"location change within 2010 can affect comparability; exact airport-level sample allocation/weight adjustment not extracted",UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,HIGH,REGIME_BREAK_VERIFIED_WITHIN_YEAR
